NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
11642_2_7_UnkH09266336_2009,3280,99.9,27.8,4971177,172130,52,4858,51.7
11642_2_15_UnkH10046338_2010,3278,99.8,27.4,4933404,171845,60,2607,51.8
11642_2_13_IndH10044399_2010,3281,99.9,28.7,5032994,206075,55,7900,51.8
11642_2_1_IndH09176224_2009,3277,99.8,25.8,4828787,204872,44,3735,52.0
11642_2_16_IndH10048267_2010,3281,99.9,28.8,5033375,172020,55,17735,51.8
11642_2_17_BanH10084431_2010,3274,99.7,26.3,4850015,185252,57,29377,52.0
11642_2_21_IndH10106250_2010,3273,99.7,24.2,4722263,163771,59,3281,52.0
11642_2_18_Ban_IndH10090344_2010,3267,99.5,26.1,4834854,206304,46,21835,52.1
11642_2_22_BanH10108318_2010,3267,99.5,24.4,4728768,217883,43,3829,52.1
11642_2_19_Ban_IndH10092333_2010,3272,99.6,25.9,4834992,217855,38,2308,52.1
11642_2_20_BanH10100338_2010,3249,98.9,25.0,4728748,192988,44,11141,52.1
11642_2_23_BanH1011698_2010,3266,99.5,24.4,4727435,184435,43,4056,52.1
11642_2_24_BanH10122493_2010,3270,99.6,24.3,4727686,206241,40,4216,52.1
11642_2_25_BanH10134171_2010,3266,99.5,24.5,4728469,217810,41,4622,52.1
11642_2_27_BanH1015074_2010,3280,99.9,26.1,4851691,185420,48,10923,52.0
11642_2_33_PakH10202409_2010,3277,99.8,26.1,4848353,206215,49,6688,52.0
11642_2_32_IndH10184197_2010,3279,99.8,24.1,4719781,204276,42,3914,52.0
11642_2_26_BanH10148201_2010,3279,99.8,26.1,4850044,161238,50,10876,52.0
11642_2_29_UnkH10182335_2010,3279,99.8,24.3,4736015,204291,42,3946,52.1
11642_2_39_IndH10294193_2010,3278,99.8,24.1,4718927,217858,42,5052,52.0
11642_2_40_BanH10310204_2010,3263,99.4,24.3,4715500,156342,45,8609,52.1
11642_2_42_IndH10334602_2010,3279,99.8,24.3,4731047,222686,43,4302,52.0
11642_2_51_UnkH10394694_2010,3267,99.5,24.6,4719421,206378,43,7741,52.0
11642_2_49_UnkH10382491_2010,3271,99.6,24.3,4718939,204214,46,7140,52.0
11642_2_45_IndH10340496_2010,3278,99.8,24.2,4731995,183413,44,5073,52.0
11642_2_54_BanH10462591_2010,3279,99.8,25.9,4845441,221894,63,22990,52.0
11642_2_53_BanH10432531_2010,3277,99.8,25.5,4808998,204242,165,15255,52.0
11642_2_56_PakH11044442_2011,3279,99.8,27.4,4931172,161304,57,4356,51.8
11642_2_57_IndH11054345_2011,3276,99.8,24.7,4751804,206298,44,5008,52.0
11642_2_63_BanH11194353_2011,3276,99.8,26.2,4849942,204306,48,16722,52.0
11642_2_60_BanH11150244_2011,3283,100,21.7,4586853,206272,42,1888,52.1
11642_2_58_PakH11096403_2011,3279,99.8,25.9,4843316,185389,48,7007,52.0
11642_2_64_BanH11244554_2011,3274,99.7,24.2,4716253,204221,46,6579,52.1
11642_2_65_BanH11254619_2011,3280,99.9,26.0,4848829,204293,47,6226,52.0
11642_2_66_BanH11344588_2011,3276,99.8,26.1,4848712,204333,62,24511,52.0
11642_2_69_UnkH11372598_2011,3281,99.9,27.8,4970959,171920,64,30319,51.7
11642_2_68_BanH11372597_2011,3272,99.6,26.2,4850159,221716,47,19786,52.0
11642_2_67_IndH11354680_2011,3278,99.8,25.8,4828386,206231,39,5323,52.0
11642_2_70_IndH11374579_2011,3276,99.8,26.2,4851687,185388,52,15629,52.0
11642_2_71_BanH11388492_2011,3277,99.8,24.1,4722124,204334,47,4907,52.0
11642_2_73_BanH11424491_2011,3275,99.7,24.4,4732579,167442,46,5491,52.1
11642_2_79_BanH12054632_2012,3279,99.8,25.4,4806320,172129,45,4551,52.0
11642_2_77_BanH12014687_2011,3281,99.9,24.3,4742785,185375,49,2763,52.1
11642_2_75_BanH11436323_2011,3280,99.8,26.8,4896261,163019,52,5419,52.0
11642_2_72_IndH11420359_2011,3278,99.8,24.0,4720125,172115,44,3329,52.0
11642_2_81_IndH121541053_2012,3276,99.8,24.3,4718821,206226,41,4957,52.0
11642_2_82_BanH12164448_2012,3280,99.9,26.0,4849199,204320,47,4972,52.0
11642_2_83_BanH12200559_2012,3276,99.8,24.2,4728242,221823,40,3146,52.1
11642_2_86_PakH12382595_2012,3277,99.8,24.8,4761084,172001,41,7498,51.9
11642_2_85_PakH12282824_2012,3278,99.8,24.2,4731819,206127,48,9433,52.1
11642_2_87_PakH12414817_2012,3272,99.6,24.9,4761458,204266,44,5959,51.9
11642_2_84_BanH12276630_2012,3247,98.9,26.8,4844633,204279,77,19031,52.0
11800_1_9_UnkH05196407_2005,3264,99.4,27.7,4926567,155030,78,6784,51.8
11800_1_15_UnkH05406403_2005,3270,99.6,26.3,4847147,204278,96,18707,52.0
11800_1_7_UnkH05118260_2005,3279,99.8,24.3,4740746,153720,57,3984,52.1
11800_1_14_UnkH05272442_2005,3268,99.5,27.4,4906696,173209,70,14071,51.9
11800_1_18_UnkH06016481_2005,3277,99.8,24.1,4719379,171947,51,4690,52.0
11800_1_24_UnkH06156550_2006,3274,99.7,24.4,4736160,162629,56,5627,52.0
11800_1_32_PakH06384614_2006,3274,99.7,24.1,4717216,153299,54,6059,52.0
11800_1_42_UnkH06434426_2006,3269,99.5,24.5,4733949,143867,64,5380,52.0
11800_1_34_BanH06394364_2006,3253,99.1,26.9,4846850,149618,72,15260,52.0
11800_1_37_BanH06414501_2006,3258,99.2,26.6,4831947,153553,88,15710,52.1
11800_1_53_NepH07288307_2007,3268,99.5,24.3,4719949,162488,61,8280,52.0
11800_1_47_PakH07014193_2006,3271,99.6,25.3,4782275,162800,68,6122,52.0
11800_1_48_IndH07044209_2007,3272,99.6,24.3,4719120,161257,51,6610,52.0
11800_1_54_IndH07288308_2007,3268,99.5,24.4,4717495,153635,54,6901,52.0
11800_1_57_BanH07336301_2007,3274,99.7,26.2,4847888,155023,64,5649,52.0
11800_1_55_PakH07324312_2007,3271,99.6,26.4,4849604,161210,76,12714,52.0
11800_1_56_PakH07336300_2007,3271,99.6,24.2,4717821,149294,55,5836,52.0
11800_1_62_IndH07384494_2007,3268,99.5,24.4,4717209,153531,52,6357,52.0
11800_1_58_BanH07364324_2007,3213,97.8,26.4,4749231,145185,63,11716,52.1
11800_1_65_BanH07402281_2007,3274,99.7,24.2,4719547,161376,53,5301,52.0
11800_1_66_GhaH07404418_2007,3264,99.4,24.7,4728021,201720,73,7312,52.1
11800_1_70_IndH08038152_2008,3269,99.5,21.9,4572053,171934,50,7463,52.2
11800_1_77_BanH08294356_2008,3232,98.4,27.6,4848505,183257,64,17954,52.0
11800_1_63_IndH07394454_2007,3236,98.5,25.6,4717700,153649,61,19608,52.0
11800_1_78_BanH08302395_2008,3271,99.6,24.5,4730684,161671,57,5865,52.1
11800_1_81_PakH08384665_2008,3276,99.7,25.3,4775599,163532,64,6874,52.1
11800_1_72_IndH08082282_2008,3268,99.5,24.4,4717258,185107,51,7662,52.0
11800_1_79_BanH08302396_2008,3259,99.2,27.0,4848929,153552,67,14353,52.0
11800_1_80_Kuw_IndH08328499_2008,3269,99.5,24.4,4715983,153567,62,8540,52.0
11800_1_85_IndH08428259_2008,3266,99.5,24.5,4718188,149631,60,9379,52.0
11800_1_82_Kuw_IndH08398180_2008,3279,99.8,24.0,4717673,204254,47,4976,52.0
11800_1_86_Ind_PakH08434321_2008,3270,99.5,25.2,4774829,162927,74,8182,52.1
11800_1_89_PakH09132110_2009,3279,99.8,24.3,4732941,151447,53,3536,52.1
11800_1_88_PakH0905277_2009,3259,99.2,25.0,4739856,149919,74,10208,52.1
11800_1_87_NigH09044141_2009,3260,99.3,27.6,4907547,154996,72,10420,51.9
12045_3_70_UnkH05196408_2005,3280,99.9,27.2,4932029,204299,49,7522,51.8
12045_3_72_UnkH05212226_2005,3283,100,23.9,4720111,185369,41,1523,52.0
12045_3_76_UnkH06136380_2006,3283,100,27.2,4932564,184794,52,3738,51.8
12045_3_75_UnkH06136379_2006,3282,99.9,27.2,4934052,206315,54,2174,51.8
12045_3_83_BanH07188291_2007,3269,99.5,24.4,4730293,221964,39,4136,52.1
12045_3_82_IndH06448472_2006,3280,99.9,24.2,4732270,206297,41,2812,52.0
12045_3_88_BanH08248234_2008,3259,99.2,26.6,4836267,206309,43,6740,52.1
12045_3_81_BanH06414500_2006,3280,99.9,26.1,4850994,204288,45,3628,52.0
12045_3_90_UnkH09176223_2009,3272,99.6,25.9,4835992,206106,46,2398,52.1
Ty002,3277,99.8,24.3,4739601,185403,52,3962,52.1
Ty020,3274,99.7,25.3,4786268,204340,41,3701,52.1
Ty022,3272,99.6,25.4,4786541,217877,43,4419,52.1
Ty011,3267,99.5,24.6,4738337,271495,41,7625,52.1
Ty008,3281,99.9,24.2,4738953,202311,42,2987,52.1
Ty009,3277,99.8,25.3,4794182,204339,42,2492,52.1
Ty027,3274,99.7,25.3,4794434,217844,43,5153,52.1
Ty025,3275,99.7,24.9,4768201,217911,43,3692,52.1
Ty023,3270,99.6,25.6,4794184,206316,43,6185,52.1
Ty026,3274,99.7,24.9,4766895,249959,38,5190,52.1
Ty036,3262,99.3,28.0,4954946,206351,46,6632,51.8
Ty033,3265,99.4,24.6,4739859,206184,41,3868,52.1
Ty034,3283,100,24.1,4734153,183528,46,2186,52.0
Ty040,3281,99.9,24.3,4740040,183463,47,2677,52.0
Ty039,3260,99.3,24.8,4740262,206471,41,6419,52.1
Ty045,3281,99.9,24.1,4735002,217862,45,1535,52.0
Ty046,3259,99.2,28.1,4954342,204296,43,5983,51.8
Ty051,3268,99.5,27.7,4953936,217610,47,2972,51.8
Ty052,3265,99.4,27.8,4954503,204332,50,2884,51.8
Ty053,3265,99.4,24.6,4739738,204292,41,3191,52.1
Ty054,3277,99.8,24.2,4726107,217869,42,2817,52.1
Ty055,3284,100,24.0,4726003,205933,45,1422,52.1
Ty007,3278,99.8,24.4,4733919,206344,48,3038,52.0
Ty006,3277,99.8,24.4,4738538,185909,44,3618,52.1
Ty004,3271,99.6,26.2,4845485,204344,48,4485,52.0
Ty005,3277,99.7,24.9,4761148,185470,55,5745,52.0
Ty012,3274,99.7,24.5,4738530,185660,46,3279,52.1
Ty013,3278,99.8,24.9,4773018,206315,44,3167,52.0
Ty003,3281,99.9,24.2,4738104,185413,45,2845,52.1
Ty016,3284,100,23.8,4716426,185224,43,1407,52.1
Ty021,3275,99.7,25.3,4786473,210498,41,3915,52.1
Ty018,3280,99.9,24.3,4743747,170742,41,2614,52.1
Ty028,3275,99.7,24.3,4736028,183442,49,4413,52.0
Ty014,3281,99.9,24.3,4743744,278654,38,2390,52.1
Ty030,3283,100,24.1,4734885,183386,48,2170,52.0
Ty031,3279,99.8,24.2,4735166,185438,44,2189,52.0
Ty043,3266,99.5,25.5,4802984,206279,77,12562,52.0
Ty032,3283,100,24.1,4734679,204289,45,2561,52.0
"Ty037 ",3277,99.8,24.3,4735089,183486,44,4193,52.0
Ty047,3280,99.9,24.2,4734539,204289,44,2608,52.0
Ty049,3281,99.9,24.2,4736993,206276,45,2636,52.0
Ty042,3270,99.6,24.6,4735802,206316,45,5118,52.0
Ty048,3280,99.9,24.2,4734995,183463,44,3755,52.0
Ty050,3279,99.8,24.4,4740600,183463,42,2868,52.0
IMR_TP298-15,3282,99.7,25.6,4820693,98030,172,245,52.0
429038,3283,99.9,25.1,4799083,155182,73,0,51.9
458426,3283,100,25.1,4794247,184911,64,0,52.0
430040,3283,100,25.1,4795514,149593,70,0,52.0
22420_1_1_Pak55334_2016,3284,100,26.1,4864080,210842,71,121,52.0
22420_1_2_Pak53977_2016,3283,100,26.1,4860970,218350,69,163,52.0
22420_1_4_Pak56360_2016,3285,100,26.0,4857316,218359,72,115,52.0
22420_1_3_Pak55719_2016,3283,99.9,26.1,4860123,206718,72,104,52.0
22420_1_6_Pak59032_2016,3283,100,26.1,4862432,218307,73,225,52.0
22420_1_8_Pak59711_2016,3283,100,26.0,4854036,210936,78,21,52.0
22420_1_7_Pak59027_2016,3283,100,26.0,4853837,218316,66,43,52.0
22420_1_11_Pak60086_2016,3283,100,26.1,4860595,204637,84,146,52.0
22420_1_12_Pak60092_2016,3283,100,26.0,4858089,218298,75,68,52.0
22420_1_13_Pak60306_2016,3283,100,26.0,4858964,210957,70,17,52.0
22420_1_14_Pak60352_2016,3284,100,26.0,4858377,218359,73,66,52.0
22420_1_16_Pak6802_2017,3283,100,26.0,4858321,210839,83,69,52.0
22420_1_18_Pak0417_2017,3283,100,26.0,4858150,206747,76,83,52.0
22420_1_19_Pak0364_2017,3283,100,26.0,4852902,210948,78,80,52.0
22420_1_20_Pak0706_2017,3283,100,26.0,4853366,210943,78,1,52.0
22420_1_21_Pak0696_2017,3284,100,26.0,4857330,210897,75,146,52.0
22420_1_22_Pak0582_2017,3284,100,26.0,4858935,218296,74,59,52.0
22420_1_23_Pak1020_2017,3283,100,26.0,4856615,210898,76,97,52.0
22420_1_24_Pak1172_2017,3283,100,26.1,4859299,210970,77,157,52.0
22420_1_25_Pak1502_2017,3283,100,26.1,4860968,208269,83,172,52.0
22420_1_26_Pak1421_2017,3283,100,24.8,4775713,204632,60,64,52.0
22420_1_28_Pak4421_2017,3264,99.4,25.9,4817949,210761,76,130,52.1
22420_1_30_Pak1783_2017,3283,100,26.1,4859437,218359,88,118,52.0
22420_1_32_Pak2749_2017,3283,100,26.0,4858734,218222,70,121,52.0
22420_1_35_Pak1986_2017,3280,99.9,26.1,4856748,206733,88,3,52.0
22420_1_36_Pak1908_2017,3283,100,26.0,4854128,218251,76,127,52.0
22420_1_38_Pak250_2017,3283,100,26.0,4858896,218300,67,96,52.0
22420_1_39_Pak1352_2017,3282,99.9,26.1,4857701,174289,99,98,52.0
22420_1_41_Pak7563_2017,3283,100,26.0,4857279,206832,81,50,52.0
22420_1_42_Pak6072_2017,3283,100,26.0,4858526,206832,81,32,52.0
22420_1_44_Pak6578_2017,3282,99.9,26.1,4860183,218316,83,48,52.0
22420_1_45_Pak6048_2017,3283,100,26.0,4857274,210970,71,35,52.0
22420_1_46_Pak6628_2017,3283,100,26.0,4858322,206862,78,91,52.0
22420_1_48_Pak5726_2017,3283,100,26.1,4859772,210979,66,52,52.0
22420_1_49_Pak0037_2017,3283,100,26.0,4857265,210948,62,71,52.0
22420_1_50_Pak4590_2017,3284,100,26.0,4856383,218321,72,46,52.0
22420_1_51_Pak5339_2017,3283,100,26.0,4858484,210964,78,32,52.0
22420_1_52_Pak4016_2017,3283,100,24.7,4773233,210979,59,80,52.0
22420_1_53_Pak11167_2017,3283,100,26.0,4857837,210979,76,40,52.0
22420_1_54_Pak11560_2017,3283,100,26.0,4856837,218350,80,48,52.0
22420_1_55_Pak11570_2017,3283,100,26.0,4857321,210860,72,54,52.0
22420_1_58_Pak7882_2017,3283,100,26.0,4857371,206832,75,64,52.0
22420_1_60_Pak11731_2017,3283,100,26.1,4860254,210979,67,206,52.0
22420_1_63_Pak7927_2017,3283,100,26.0,4857572,204647,74,154,52.0
22420_1_68_Pak10804_2017,3283,100,26.0,4858235,173052,89,115,52.0
22420_1_69_Pak10757_2017,3283,100,26.0,4855518,204636,76,104,52.0
22420_1_70_Pak8215_2017,3284,100,26.0,4856775,218335,71,64,52.0
22420_1_73_Pak12510_2017,3283,100,26.0,4857695,210903,76,17,52.0
22420_1_75_Pak9116_2017,3283,100,26.0,4857858,204633,78,60,52.0
22420_1_76_Pak9267_2017,3283,100,26.0,4857231,206832,81,32,52.0
22420_1_80_Pak8382_2017,3284,100,26.0,4856617,218359,73,60,52.0
22420_1_81_Pak8291_2017,3283,100,26.0,4858739,186500,84,44,52.0
22420_1_83_Pak8999_2017,3283,100,26.1,4861994,218305,85,114,52.0
22420_1_85_Pak0017_2017,3283,99.9,26.1,4858790,210970,75,108,52.0
22420_1_88_Pak4019_2017,3282,99.9,26.4,4878107,206685,62,36,52.0
22420_1_89_Pak56419_2016,3284,100,26.3,4877247,204644,62,103,52.0
22420_1_90_Pak59691_2016,3283,100,24.7,4768421,204644,58,6,51.9
22420_1_91_Pak6105_2016,3284,100,24.9,4785784,210831,52,65,51.9
22420_1_92_Pak59655_2016,3284,100,24.9,4785880,204621,56,82,51.9
22420_1_93_Pak52035_2016,3284,100,24.9,4785249,206803,56,28,51.9
22420_1_94_Pak60168_2016,3254,99.1,24.7,4734962,144281,78,48,52.0
22420_1_95_Pak57387_2016,3284,100,24.9,4788338,206712,60,197,51.9
22420_1_97_Pak59664_2016,3284,100,24.7,4776007,206739,54,49,52.0
22420_1_98_Pak15186_2017,3284,100,24.8,4781949,190703,61,112,51.9
22420_1_99_Pak60147_2016,3283,100,26.0,4855492,218250,74,16,52.0
22420_1_100_Pak8770_2017,3283,100,24.7,4770208,206850,61,61,52.0
22420_1_5_Pak56690_2016,3283,100,26.0,4855257,206832,75,77,52.0
22420_1_9_Pak59919_2016,3283,100,26.1,4860115,210970,69,179,52.0
22420_1_10_Pak60006_2016,3283,100,26.0,4857771,218296,78,33,52.0
22420_1_15_Pak0083_2017,3283,100,26.0,4855318,175285,83,77,52.0
22420_1_17_Pak0416_2017,3283,100,26.1,4860467,218170,68,106,52.0
22420_1_27_Pak1672_2017,3283,100,26.0,4855727,210913,73,5,52.0
22420_1_29_Pak2591_2017,3282,99.9,26.1,4862170,206832,76,190,52.0
22420_1_31_Pak3349_2017,3283,100,26.0,4859166,218293,74,143,52.0
22420_1_33_Pak3748_2017,3283,100,26.1,4861135,218350,81,120,52.0
22420_1_34_Pak4006_2017,3283,100,26.1,4859764,218230,75,96,52.0
22420_1_37_Pak3963_2017,3283,100,26.0,4858553,218192,75,27,52.0
22420_1_40_Pak4108_2017,3282,99.9,26.1,4858266,210731,78,174,52.0
22420_1_43_Pak4714_2017,3284,100,26.1,4860677,210979,72,68,52.0
22420_1_47_Pak6547_2017,3283,100,26.0,4858384,210970,74,335,52.0
22420_1_56_Pak9487_2017,3283,100,26.0,4858998,206767,71,83,52.0
22420_1_57_Pak0034_2017,3283,100,26.0,4853581,210916,70,33,52.0
22420_1_59_Pak005_2017,3283,100,26.1,4859504,218359,75,52,52.0
22420_1_61_Pak9394_2017,3283,100,26.0,4858073,218203,73,86,52.0
22420_1_62_Pak9695_2017,3283,100,26.0,4857183,210916,69,169,52.0
22420_1_64_Pak12390_2017,3283,100,26.0,4858894,210979,76,167,52.0
22420_1_66_Pak7778_2017,3283,100,26.1,4860362,206742,77,83,52.0
22420_1_65_Pak11726_2017,3283,100,26.0,4856000,210970,70,72,52.0
22420_1_67_Pak7738_2017,3283,100,26.0,4855918,218336,74,14,52.0
22420_1_72_Pak12180_2017,3283,100,26.0,4854842,206778,74,20,52.0
22420_1_71_Pak10934_2017,3283,100,26.0,4857575,206832,78,54,52.0
22420_1_74_Pak11964_2017,3283,100,26.0,4857107,204620,73,73,52.0
22420_1_77_Pak11957_2017,3283,100,26.0,4856710,204621,79,43,52.0
22420_1_78_Pak9392_2017,3283,100,26.1,4859814,218350,79,92,52.0
22420_1_79_Pak11476_2017,3284,100,26.0,4859052,210979,73,205,52.0
22420_1_82_Pak10550_2017,3283,100,26.1,4860060,210968,74,90,52.0
22420_1_84_Pak0016_2017,3284,100,26.0,4858805,210979,74,96,52.0
22420_1_86_Pak0022_2017,3283,100,26.1,4859212,204650,77,69,52.0
22420_1_87_Pak0024_2017,3283,100,26.0,4857948,218278,70,69,52.0
22420_1_96_Pak60320_2016,3283,100,26.3,4874836,210839,60,85,52.0
10040_15,3281,99.9,25.2,4797442,208178,47,44,52.0
149338,3273,99.7,27.1,4910228,103760,91,1334,51.9
149242,3278,99.8,24.3,4728289,135935,74,0,52.1
184395,3284,100,23.9,4719475,218078,45,834,52.1
229163,3282,99.9,24.3,4745688,185417,53,344,52.1
155768,3279,99.8,24.3,4734257,185454,44,1473,52.1
253869,3284,100,25.0,4793244,206338,56,1378,52.0
117289,3283,100,24.3,4745293,185454,50,1651,52.1
285842,3284,100,23.9,4722739,206350,48,464,52.0
164902,3277,99.8,24.2,4724280,138899,66,894,52.1
313152,3282,99.9,25.2,4800832,153746,58,580,52.0
171294,3280,99.9,23.9,4719191,171016,55,1305,52.0
188173,3284,100,23.9,4722864,217910,42,727,52.0
253873,3286,100,26.4,4885863,204334,51,344,52.0
319724,3284,100,24.4,4754023,217910,41,578,52.0
185430,3280,99.9,24.0,4719651,149412,61,1467,52.0
287766,3284,100,24.3,4748723,206380,55,583,52.1
168317,3284,100,24.5,4760128,218179,45,584,52.0
127522,3274,99.7,25.9,4838333,206375,48,565,52.1
189261,3284,100,23.9,4723470,206380,47,834,52.0
43969,3283,100,24.0,4726208,185689,49,733,52.0
131539,3276,99.8,23.6,4690124,204337,50,1081,52.1
152494,3282,99.9,25.3,4812033,144667,191,2295,52.1
152495,3283,100,25.8,4843165,148581,259,2391,52.2
185853,3283,100,24.4,4755148,217898,47,2124,52.0
186520,3284,100,24.7,4775449,204334,48,575,52.1
149452,3281,99.9,23.5,4694647,112064,68,1789,52.1
184397,3283,100,25.9,4851574,206333,53,584,52.0
187565,3281,99.9,24.4,4748489,172130,50,1133,52.1
132015,3282,99.9,25.9,4851889,149092,71,565,52.0
155735,3282,99.9,24.8,4778518,163048,54,1277,52.1
116585,3278,99.8,24.4,4744837,98885,90,3195,52.1
131542,3270,99.6,24.5,4743129,53876,167,2317,52.1
117674,3281,99.9,24.0,4721814,137365,62,1866,52.0
143952,3283,100,24.4,4754773,153763,61,552,52.0
117258,3284,100,25.7,4835901,204605,46,581,52.0
163223,3282,99.9,26.0,4852409,180113,64,976,52.0
152491,3283,100,24.5,4762800,153524,90,982,52.1
131442,3283,100,23.7,4710833,204355,48,1361,52.1
176412,3284,100,23.9,4724739,206439,46,1320,52.0
149239,3281,99.9,24.5,4757885,149495,68,0,52.0
183656,3279,99.8,27.1,4912658,204339,48,576,51.9
173765,3283,100,23.9,4722799,217910,44,715,52.0
185874,3284,100,23.9,4724179,206380,45,691,52.0
126106,3282,99.9,24.3,4745895,155165,62,1247,52.1
183617,3283,100,26.0,4852673,217754,52,584,52.0
179814,3284,100,25.9,4848876,217910,51,985,52.0
184503,3282,99.9,23.8,4713176,204302,54,584,52.1
166273,3283,100,23.9,4722074,204338,45,584,52.0
163229,3282,99.9,25.6,4829652,204338,51,833,52.0
166339,3285,100,24.0,4731098,206500,56,584,52.1
157261,3283,100,24.3,4745448,217910,50,999,52.1
155734,3283,100,24.3,4746921,217805,46,824,52.1
195834,3283,100,25.8,4840369,171965,283,1584,52.4
186519,3283,100,24.6,4765618,206380,50,580,51.9
345425,3280,99.9,23.9,4719022,206380,52,577,52.0
157040,3284,100,23.9,4722084,206380,46,1284,52.0
107244,3283,100,24.2,4740650,218162,45,1084,52.0
164835,3280,99.9,24.2,4734665,144797,64,1034,52.1
168318,3282,99.9,24.8,4779037,149411,52,464,52.0
116586,3278,99.8,24.0,4721995,160961,51,2724,52.0
157058,3284,100,24.3,4745446,195728,63,1580,52.1
158923,3283,100,25.6,4830100,185454,51,1109,52.0
131536,3270,99.6,25.9,4837245,144798,76,3195,52.1
116034,3283,100,23.8,4718586,206345,45,566,52.1
142682,3279,99.8,23.6,4697214,139354,65,3037,52.1
128205,3283,100,25.9,4852248,217905,49,989,52.0
101335,3286,100,27.7,4972835,218004,362,788,51.9
172310,3282,99.9,23.9,4718771,192349,50,1404,52.1
183647,3284,100,24.3,4745212,220686,50,584,52.1
196388,3284,100,24.3,4749135,204338,57,881,52.1
173759,3280,99.9,23.9,4720305,204338,52,559,52.0
82539,3279,99.8,26.0,4848663,185454,52,594,52.0
102535,3283,100,23.9,4722413,203893,47,924,52.0
115992,3284,100,23.9,4724964,218004,43,569,52.0
174759,3281,99.9,26.0,4848411,204338,54,593,52.0
179800,3284,100,23.9,4723169,206380,51,720,52.0
122242,3284,100,23.9,4723206,203834,49,583,52.0
173585,3283,100,23.8,4711983,171592,48,1088,52.1
172311,3275,99.7,24.0,4719412,106718,88,1843,52.0
109865,3282,99.9,24.5,4754526,146433,68,1576,52.0
143954,3283,100,23.9,4724230,171989,62,344,52.0
171329,3283,100,27.4,4950524,203921,50,583,51.9
155814,3268,99.5,24.2,4721868,57874,184,1334,52.1
132016,3283,100,23.7,4710244,160941,57,575,52.1
123954,3282,99.9,23.9,4723240,153808,51,603,52.0
179622,3279,99.8,24.3,4740807,204338,49,714,52.1
158920,3284,100,23.9,4722130,217910,45,560,52.0
155742,3284,100,23.6,4705671,206495,41,714,52.1
102536,3284,100,24.5,4760958,206626,44,464,52.0
107251,3284,100,24.5,4763583,204338,47,581,51.9
158922,3283,100,24.3,4745211,206443,47,2018,52.1
107323,3284,100,23.9,4720976,220689,43,735,52.0
118964,3283,100,25.9,4852167,206380,48,379,52.0
182073,3282,99.9,23.9,4723364,206380,43,584,52.0
117606,3283,100,23.9,4722131,144798,58,2241,52.0
102537,3283,100,24.4,4754687,206380,47,820,52.0
140227,3286,100,24.3,4751448,179931,52,570,52.1
200631,3282,99.9,23.6,4701270,206333,47,459,52.1
161051,3282,99.9,23.9,4723995,217910,42,576,52.0
107232,3284,100,24.4,4756575,218004,49,728,52.0
161049,3267,99.5,23.7,4700022,206333,41,727,52.1
126204,3284,100,23.8,4714851,204386,48,1191,52.1
157231,3282,99.9,24.3,4748181,172175,52,584,52.1
157222,3274,99.7,25.9,4837996,204334,50,584,52.1
173761,3282,99.9,24.3,4745761,161310,53,1042,52.1
161048,3282,99.9,23.4,4685411,217898,41,575,52.1
117286,3283,100,23.9,4722401,185454,51,1213,52.0
152487,3284,100,25.9,4847462,222554,331,2059,52.4
103603,3285,100,24.8,4780976,206408,58,204,52.1
197077,3284,100,24.4,4754397,206350,43,579,52.0
172294,3276,99.8,24.1,4723115,144798,67,2206,52.0
186582,3283,100,24.6,4765814,220887,46,464,51.9
182064,3284,100,24.6,4764442,217910,43,692,51.9
103663,3283,100,26.0,4852220,144798,69,463,52.0
196996,3283,100,26.0,4852945,217910,54,580,52.0
